ma,year,R_squared,SYNCH,BIG4,VOL,SIZE,LEV,S_ROA,M/B,INDN,INDS,Lamda,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
DHC,2022,0.663471832,0.678804546,1,0.924125443,12.45976678,0.392414284,0.05038139,1.600632468,1.791759469,29.55895858,0.617477199,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DHC,2016,0.711071467,0.900593572,1,1.128145736,11.7990869,0.172262645,0.021858205,2.282717557,1.609437912,28.50680056,0.639697911,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DHC,2021,0.808703546,1.441608062,1,1.219422586,12.38044046,0.293249906,0.054417873,1.592004909,1.791759469,29.32719018,0.611687101,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DHC,2020,0.768456794,1.19961785,1,2.726054613,12.35875866,0.389341769,0.051690526,3.20734169,1.791759469,29.22107721,0.632569083,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DHG,2022,0.609650471,0.445843227,1,0.036718589,12.71333818,0.169624219,0.016531526,3.013089882,2.890371758,30.8394304,0.518125006,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DHG,2020,0.683709725,0.770873067,1,0.037731271,12.6481163,0.197743321,0.013394985,3.847585762,2.890371758,30.92783734,0.538568547,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DHG,2023,0.725543189,0.97212669,1,0.060677219,12.78607492,0.205800647,0.016145114,2.901615783,2.890371758,30.85004572,0.513487223,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
DHG,2021,0.513615153,0.05447408,1,0.062106844,12.66442253,0.178558287,0.012316974,3.022936001,2.890371758,30.85953782,0.530200138,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DHG,2016,0.816083926,1.490037666,1,0.154083432,12.59608465,0.272614915,0.008042177,3.289411514,2.63905733,30.60895897,0.507680093,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DHG,2019,0.567941662,0.273458084,1,0.233897931,12.61771505,0.185507805,0.014761444,4.215552955,2.890371758,30.91828282,0.522858453,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
DHG,2017,0.690197695,0.801043705,1,0.334923066,12.61145564,0.324988888,0.013923616,3.838372365,2.833213344,30.86828292,0.524870384,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DHG,2018,0.677895787,0.744118431,1,0.422449513,12.6238656,0.252427804,0.014217535,3.700836608,2.833213344,30.91752116,0.505776915,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DHM,2019,0.023827784,-3.712786713,0,0.240755183,11.75533156,0.371266734,0.007159515,0.846459376,2.564949357,30.64146925,0.667347476,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DHM,2018,0.095381098,-2.249633333,0,1.019797349,11.78603307,0.42079615,0.007659878,0.363744269,2.564949357,30.62126581,0.65491828,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DHM,2020,0.005569128,-5.184932094,0,1.880534008,11.71478513,0.464166647,0.065111912,1.237302968,2.564949357,30.65175177,0.70198329,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DHM,2023,0.093785403,-2.268266913,0,4.441262229,11.96958494,0.621959004,0.069402721,0.773165913,2.564949357,30.9809903,0.646212265,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DHM,2022,0.04699256,-3.009633419,0,6.142240482,11.73513494,0.362091972,0.074190984,1.055139115,2.564949357,30.94073363,0.661062848,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DHM,2017,0.024518681,-3.683495689,0,6.571168569,11.73946755,0.479956146,0.00905105,0.449243579,2.397895273,30.33164085,0.674270397,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DHM,2021,0.044861945,-3.058266006,0,6.703852876,11.72952507,0.356147729,0.080118831,0.833556118,2.564949357,30.83202911,0.66304106,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DHM,2016,0.007001119,-4.954659543,0,8.412751044,11.77605098,0.524334709,0.006230486,0.32134637,2.397895273,30.28014888,0.654068946,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DHP,2019,0.028672043,-3.522741622,0,0.063587213,11.32237987,0.235417454,0.083099283,0.537779228,1.386294361,30.75906801,0.679640995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DHP,2018,0.01487218,-4.193279037,0,0.089510015,11.28923691,0.184766199,0.091539831,0.394813262,1.386294361,30.54197043,0.662122637,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DHP,2021,0.023531984,-3.725581499,0,0.104399227,11.33142122,0.231967388,0.071328488,0.633809417,1.386294361,31.79667107,0.679258961,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DHP,2023,0.030702161,-3.452238875,0,0.144500421,11.32627581,0.191986174,0.063325535,0.637338444,1.386294361,31.69190262,0.679242764,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DHP,2022,0.004168739,-5.475964136,0,0.163633047,11.36455106,0.27171526,0.066833686,0.647459266,1.386294361,31.63794851,0.679607172,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DHP,2017,0.011193151,-4.48119692,0,0.262283142,11.30066419,0.238428814,0.109081365,0.686095977,1.386294361,30.32198521,0.678946744,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DHP,2020,0.007103487,-4.940040692,0,0.350279203,11.2919802,0.170982555,0.076679223,0.713153217,1.386294361,31.01756508,0.685790591,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DHP,2016,0.068623287,-2.608031891,0,1.150286152,11.32038046,0.30455532,0.130716151,0.763676973,1.386294361,29.89534765,0.658740004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DHT,2016,0.010513848,-4.5444925,0,0.071704521,11.7109351,0.606301133,0.014479103,2.011941217,0,26.96542459,0.639178009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DHT,2022,0.999985933,11.17163243,0,0.08099316,12.16717026,0.456386918,0.02545217,1.266157526,0,28.01594487,0.654706276,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
DHT,2021,0.171739264,-1.573350587,0,0.133830469,12.09257704,0.391280771,0.02335208,1.321588993,0,27.84418764,0.656506379,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DHT,2018,0.003485014,-5.655792065,0,0.276993517,11.80558521,0.568159545,0.015945619,3.277355756,0,27.18336453,0.623314445,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DHT,2019,0.045481361,-3.043904573,0,0.336434987,11.86818606,0.577163387,0.014585008,3.682015289,0,27.32750831,0.635717041,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
DHT,2020,0.021186287,-3.832987216,0,0.377852431,11.96380963,0.620005096,0.013258722,2.544134251,0,27.54768972,0.654215461,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
DHT,2023,0.999996144,12.46584145,0,0.396810281,12.26440794,0.419479567,0.029477207,2.137344543,0,28.23984289,0.645217846,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
DHT,2017,0.00542138,-5.211968831,0,0.619410529,11.80257451,0.599517178,0.016602791,1.986940682,0,27.17643212,0.656612926,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DIG,2016,0.182504051,-1.499473581,0,0.380729565,12.76906743,0.523799612,0.005647284,1.974981922,3.931825633,33.647854,0.568485505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DIG,2019,0.162935796,-1.63654454,1,0.971459214,12.91366704,0.51087783,0.022452271,2.635365908,4.234106505,34.59463017,0.571143049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
DIG,2017,0.039889152,-3.180944345,0,1.932284384,12.78413423,0.524831185,0.015585191,1.347311152,4.060443011,33.93629167,0.590655313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DIG,2018,0.376871549,-0.502848267,1,2.071327481,12.83455473,0.528789684,0.021554898,1.019551195,4.17438727,34.3131777,0.557406503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DIG,2020,0.236789391,-1.170362922,1,2.662010705,13.07284386,0.594954914,0.026226005,5.565158107,4.234106505,34.71480462,0.552166414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DIG,2021,0.290797442,-0.89151423,0,2.910524253,13.22652012,0.544635463,0.026862158,0.99372406,4.234106505,34.81663746,0.575790897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DIG,2022,0.425670097,-0.299539347,0,2.958005046,13.16872713,0.471464422,0.02733278,1.05622602,4.234106505,35.06242625,0.586196265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DIG,2023,0.417022001,-0.335010466,0,8.811873343,13.22602236,0.530916196,0.027412945,1.757652645,4.234106505,35.16238338,0.597557137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DIH,2020,0.00274848,-5.893954805,0,0.256941066,11.58486133,0.765553943,0.0049355,2.893153201,4.317488114,32.999352,0.680605017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DIH,2022,0.202518327,-1.37062847,0,0.325391656,11.96374379,0.895747687,0.004855378,1.625287843,4.317488114,33.21632551,0.68191831,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DIH,2017,0.016939821,-4.061003198,0,0.598817916,11.3682038,0.776731214,0.002268186,1.369802674,4.276666119,32.57285203,0.681976065,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIH,2019,0.024548302,-3.68225794,0,0.599591174,11.54270068,0.738146186,0.004108187,0.944907608,4.317488114,32.91248804,0.684188654,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DIH,2016,0.021466825,-3.819545947,0,0.75639259,11.36823389,0.773689035,0.000879617,0.675647743,4.189654742,32.33691014,0.665411154,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIH,2023,0.16178285,-1.645022189,0,0.776324296,11.88987559,0.863618188,0.005444158,1.608691357,4.317488114,33.30491724,0.680061331,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DIH,2018,0.012087792,-4.403397845,0,0.920381749,11.47361683,0.690367947,0.003662131,1.119056818,4.304065093,32.64948284,0.664074523,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DIH,2021,0.052712088,-2.888758267,0,1.000861922,11.94637188,0.897538122,0.005229857,1.615258634,4.317488114,33.13744095,0.682023559,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DL1,2020,0.010555595,-4.540487569,0,0.020880261,12.12394365,0.166144765,0.033372351,1.048930812,3.135494216,31.21017091,0.684799021,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DL1,2018,0.021109092,-3.836716343,0,0.058679073,12.37810949,0.550746147,0.038873558,2.809947988,3.091042453,31.03837688,0.651022152,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DL1,2019,0.018039186,-3.997004994,0,0.073225401,12.12355492,0.192051257,0.037049348,2.873719798,3.135494216,31.18408142,0.665543938,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DL1,2016,0.014214405,-4.239182975,0,0.654476564,11.39349118,0.233917736,0.000324343,3.831735197,2.890371758,30.81706887,0.637120015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DL1,2023,0.155859237,-1.689365991,0,1.0256958,12.38510655,0.424219289,0.027496686,0.547319509,3.135494216,31.6474717,0.681222746,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DL1,2022,0.562852345,0.252746309,0,1.425519883,12.46784245,0.548125139,0.028839069,0.368272509,3.135494216,31.57050285,0.683715392,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DL1,2017,0.0203981,-3.871704486,0,2.150367283,12.37008805,0.549291829,0.037776346,3.322227022,3.091042453,31.1455105,0.665961588,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DL1,2021,0.013573368,-4.285979291,0,3.962588963,12.30334713,0.427271122,0.030598352,0.272363428,3.135494216,31.37826418,0.685835987,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DLG,2019,0.041301586,-3.144675653,0,0.400848489,12.93523071,0.601828466,0.005183348,0.170158838,1.791759469,30.72251816,0.675640557,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DLG,2018,0.20664425,-1.345273018,0,0.738671569,12.94013073,0.600315464,0.004574835,0.170191529,1.791759469,30.72472302,0.626286238,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DLG,2017,0.100238778,-2.194574298,0,2.387063564,12.91973121,0.596780377,0.002270873,0.117365153,1.791759469,30.70909614,0.647283379,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DLG,2023,0.18025045,-1.514651595,0,2.601484914,12.70345897,0.895581917,0.075165016,1.004290606,1.791759469,30.60626545,0.697920566,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DLG,2022,0.513785385,0.055155519,0,3.004085341,12.74910572,0.802378588,0.075407661,0.582954764,1.791759469,30.64690529,0.696007695,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DLG,2016,0.209709159,-1.326679415,0,3.438379618,12.84577798,0.62078235,0.00225814,0.347984444,1.609437912,30.22038728,0.62996083,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DLG,2020,0.170593668,-1.581425662,0,4.675257306,12.91542985,0.695457862,0.04651826,0.839457874,1.791759469,30.71304319,0.692276904,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DLG,2021,0.212662615,-1.308949911,0,12.28008196,12.84944085,0.672033873,0.042858016,0.277516902,1.791759469,30.71510097,0.668253402,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DMC,2019,0.052651941,-2.889963452,1,0.023990142,12.18555703,0.183153429,0.011478683,1.686083737,2.890371758,30.91828282,0.586232558,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
DMC,2018,0.253679446,-1.079083757,1,0.035302291,12.16586397,0.229029811,0.012881751,2.204401447,2.833213344,30.91752116,0.56186323,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DMC,2023,0.108352603,-2.107680013,1,0.085343202,12.26697581,0.17773013,0.028466531,1.438876242,2.890371758,30.85004572,0.583035434,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
DMC,2022,0.247584578,-1.111536342,1,0.131346867,12.2643401,0.205914788,0.026301257,1.021948563,2.890371758,30.8394304,0.58950292,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DMC,2017,0.206047197,-1.348918762,1,0.17930817,12.11576801,0.270145253,0.015459489,2.697120549,2.833213344,30.86828292,0.581916421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DMC,2021,0.298275154,-0.855524975,1,0.327295842,12.21001107,0.1577333,0.025916651,1.105863794,2.890371758,30.85953782,0.589235725,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DMC,2016,0.489200993,-0.043202745,1,0.634537797,12.03502694,0.184835632,0.013806074,4.401685217,2.63905733,30.60895897,0.542840679,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DMC,2020,0.246973653,-1.114818551,1,0.670708949,12.16553587,0.101511251,0.019370546,1.391346119,2.890371758,30.92783734,0.59754803,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DNC,2023,0.015039342,-4.18193215,0,0.001717838,11.23977701,0.346857386,0.063351256,2.604117355,3.36729583,33.13685652,0.660195569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
DNC,2022,0.01723468,-4.043446736,0,0.005367486,11.08772858,0.223443305,0.0640797,2.83814966,3.36729583,33.11502767,0.659302163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DNC,2018,0.009399846,-4.65761768,0,0.007256739,10.88732835,0.332746559,0.039564653,2.674861336,3.33220451,33.07371641,0.648099349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DNC,2016,0.011507479,-4.453183911,0,0.011729509,10.92174773,0.57593455,0.008567918,2.714315475,3.135494216,32.12603923,0.649928883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DNC,2017,0.017888646,-4.005538467,0,0.022481617,10.92170794,0.525451938,0.009360283,2.09852735,3.218875825,32.16334581,0.673698184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DNC,2019,0.01548209,-4.152468186,0,0.127468228,10.91820463,0.289861159,0.064135216,4.08774315,3.36729583,33.07337598,0.655857865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
DNC,2021,0.018921864,-3.948334027,0,0.13694903,11.05638664,0.266853281,0.064752844,2.104892847,3.36729583,33.08157065,0.665505231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DNC,2020,0.01282055,-4.343802455,0,0.261638813,10.98765757,0.29272039,0.063287751,4.558926088,3.36729583,33.05034318,0.661248947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DNP,2022,0.029537128,-3.492125099,1,0.029103326,13.21824272,0.724065163,0.028715658,0.599648349,3.761200116,32.18623781,0.563313565,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DNP,2021,0.05261879,-2.890628286,1,0.213381402,13.14736735,0.721070546,0.029766561,0.716586032,3.761200116,32.09515594,0.588323592,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DNP,2023,0.027277132,-3.574050518,1,0.237097479,13.20619812,0.710233734,0.027506482,0.574320914,3.761200116,32.17513581,0.5659509,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DNP,2020,0.046554252,-3.019464194,0,0.286132394,12.98819128,0.716921029,0.030755899,0.752828974,3.761200116,32.00997821,0.647159599,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DNP,2019,0.019789766,-3.902602153,0,0.313522044,12.88026039,0.72732444,0.031455373,0.884263192,3.761200116,31.96163948,0.645206869,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DNP,2017,0.049913923,-2.946252604,0,0.335878448,12.58575964,0.748633887,0.024057082,0.691972701,3.737669618,31.83863446,0.666590489,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DNP,2016,0.138360734,-1.828972407,0,0.767709058,12.40113651,0.779743253,0.01468715,1.190034677,3.713572067,31.7447172,0.642680137,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DNP,2018,0.027765529,-3.555801721,0,0.864844894,12.82419615,0.738053402,0.031151674,1.01870433,3.761200116,31.90152527,0.634100443,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DP3,2021,0.045307759,-3.047910726,0,0.078460544,11.64717948,0.177830922,0.092536705,2.192001184,2.890371758,30.85953782,0.601355341,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DP3,2023,0.069364585,-2.596491155,0,0.078832133,11.75635192,0.179021467,0.080383413,3.281401946,2.890371758,30.85004572,0.591934881,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
DP3,2022,0.128084535,-1.918001997,0,0.080031223,11.70575078,0.178034475,0.085781805,2.121931156,2.890371758,30.8394304,0.600082269,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DP3,2020,0.045180034,-3.050867539,0,0.093042068,11.64479204,0.215042612,0.101321038,2.68092144,2.890371758,30.92783734,0.607681172,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DP3,2019,0.031588981,-3.422848235,0,0.263882371,11.56723896,0.182820358,0.107741773,2.394535247,2.890371758,30.91828282,0.598778098,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
DP3,2018,0.038654961,-3.213658255,0,0.265487292,11.3798685,0.245814107,0.116661207,2.819832237,2.833213344,30.91752116,0.57366423,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DP3,2017,0.006513575,-5.027331873,0,0.302602811,11.33174397,0.320517333,0.049192579,4.079384238,2.833213344,30.86828292,0.589932825,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DP3,2016,0.042150193,-3.123451735,0,0.695934549,11.28903865,0.329581967,0.020981954,3.83709358,2.63905733,30.60895897,0.567751697,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DPG,2017,0.019916772,-3.896075319,0,0.174349964,12.59624874,0.776881708,0.014314598,0.754060094,4.276666119,32.57285203,0.66791714,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DPG,2018,0.244943809,-1.125763338,0,0.567933583,12.66718781,0.777049133,0.018077655,0.998947876,4.304065093,32.64948284,0.645086484,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DPG,2019,0.114848011,-2.042149755,0,0.823068851,12.70622682,0.756765025,0.016713883,1.215358234,4.317488114,32.91248804,0.656198287,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DPG,2020,0.340846343,-0.659524907,0,1.8398905,12.68308645,0.708256046,0.01559403,2.172661856,4.317488114,32.999352,0.656100175,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DPG,2022,0.494356571,-0.022574677,0,2.528566474,12.7880966,0.640525163,0.014894971,0.795055744,4.317488114,33.21632551,0.636890702,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DPG,2021,0.343068112,-0.649651337,0,2.625255437,12.77456989,0.70056676,0.015328686,1.067762149,4.317488114,33.13744095,0.647601541,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DPG,2023,0.606518913,0.432702907,0,2.648156945,12.82539047,0.648720665,0.015519307,1.552290375,4.317488114,33.30491724,0.629429449,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DPM,2019,0.456156822,-0.175824273,1,0.254485293,13.05843773,0.286607034,0.041579567,0.9399621,3.044522438,31.50748267,0.555003965,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DPM,2016,0.390790312,-0.443991393,1,0.283359188,12.98084974,0.1400039,0.019820211,1.034508018,2.995732274,31.40634353,0.52241457,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DPM,2018,0.490710741,-0.037161311,1,0.429973319,13.04666123,0.258593546,0.035281925,0.604523809,3.044522438,31.54911059,0.505864079,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DPM,2017,0.52492281,0.099773929,1,0.460188263,13.01132107,0.216373451,0.034928899,1.070565621,3.044522438,31.44778583,0.547320034,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DPM,2023,0.658785211,0.657885389,1,1.275920873,13.12415391,0.132543827,0.108560428,1.178078359,3.044522438,31.84631007,0.448836747,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DPM,2020,0.734328891,1.016697896,1,1.385177506,13.05307619,0.270129011,0.038371576,1.988440292,3.044522438,31.46395399,0.555238718,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DPM,2021,0.651359493,0.625020382,1,2.537648217,13.14357466,0.230262005,0.072225025,1.501568204,3.044522438,31.66593332,0.460902436,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DPM,2022,0.824815874,1.549322611,1,2.612297338,13.24794372,0.208000421,0.110279817,0.96332149,3.044522438,31.87592201,0.381987987,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DPR,2016,0.285141481,-0.919099165,0,0.102618265,12.53753285,0.23025936,0.000684367,0.674038211,2.48490665,30.44471429,0.64923491,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DPR,2020,0.111792067,-2.072565271,0,0.181931871,12.57695989,0.384153704,0.008914199,1.179931825,2.833213344,32.3563235,0.672724085,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DPR,2018,0.112851052,-2.061944062,0,0.234155888,12.56343195,0.331764639,0.010733547,0.694551005,2.772588722,32.28394154,0.65002902,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DPR,2017,0.231421393,-1.200302583,0,0.34938046,12.54191787,0.246601722,0.009317198,0.542442812,2.708050201,30.69981086,0.668437725,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DPR,2023,0.292931327,-0.88118959,0,0.598625728,12.62923191,0.282725804,0.020555368,1.23458806,2.833213344,32.37123061,0.664824968,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DPR,2019,0.225269037,-1.235220414,0,0.638604099,12.57255291,0.390499855,0.009565096,0.939149678,2.833213344,32.32161829,0.668145988,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DPR,2021,0.217449088,-1.280594237,0,0.966270243,12.60557329,0.319886059,0.023344117,0.860767449,2.833213344,32.37769818,0.66509537,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DPR,2022,0.606813171,0.433936062,0,1.186283388,12.61960044,0.281778732,0.021612682,0.7316907,2.833213344,32.39439796,0.66506724,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DQC,2016,0.724786458,0.968329758,0,0.217531538,12.20122697,0.27367376,0.005466716,1.315556,1.098612289,29.02990994,0.642468015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DQC,2018,0.402232234,-0.396172711,0,0.249461082,12.27068257,0.41832142,0.044074427,0.50359018,1.098612289,29.2301447,0.649977182,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DQC,2020,0.126175936,-1.935201807,0,0.374303057,12.14911095,0.345093807,0.054983479,1.377074555,1.098612289,29.39481347,0.674341535,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
DQC,2017,0.481137947,-0.075484032,0,0.422602109,12.20719431,0.293086761,0.038625554,0.808388521,1.098612289,29.09952815,0.667480769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DQC,2023,0.314978984,-0.776943599,0,0.434566395,12.15958503,0.376380359,0.056483353,0.604742124,1.098612289,29.893269,0.698124626,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
DQC,2019,0.194163575,-1.423179803,0,0.525351405,12.17668261,0.352571612,0.052432761,0.680146018,1.098612289,29.22110089,0.672371927,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
DQC,2021,0.220236544,-1.264288446,0,0.928798173,12.1492662,0.330262198,0.05419647,0.611200985,1.098612289,29.60279599,0.673853086,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DQC,2022,0.522681774,0.090789408,0,1.600558324,12.17175213,0.371109199,0.053470164,0.561032795,1.098612289,29.78366396,0.670963171,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
DRC,2016,0.849065718,1.727292064,0,0.615630243,12.45069857,0.430938377,0.006042777,1.974434788,1.098612289,29.56581693,0.599706816,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DRC,2019,0.801920474,1.398340846,0,0.720556948,12.43269379,0.39737013,0.041160805,1.826916417,1.098612289,29.62314806,0.617164471,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
